SBA Loan Number,Maturity Date,Net Rate,Originator Rate,Outstanding Balance,Pool Number,holder
5412809109,12/20/2048,9.32500,0.00000,"$1,012,500.00",540121,"STONEWALL INVESTMENTS TENNESSEE INC., "
5493299101,11/17/2048,9.12500,0.00000,"$484,352.22",540121,"STONEWALL INVESTMENTS TENNESSEE INC., "
5493579102,11/20/2048,9.12500,0.00000,"$701,721.48",540121,"STONEWALL INVESTMENTS TENNESSEE INC., "
5525469110,12/08/2048,8.82500,0.00000,"$827,842.25",540121,"STONEWALL INVESTMENTS TENNESSEE INC., "
5528189104,01/26/2049,8.82500,0.00000,"$1,026,711.71",540121,"STONEWALL INVESTMENTS TENNESSEE INC., "
5558619103,11/30/2048,9.12500,0.00000,"$597,921.74",540121,"STONEWALL INVESTMENTS TENNESSEE INC., "
5591239109,12/19/2048,9.07500,0.00000,"$890,946.71",540121,"STONEWALL INVESTMENTS TENNESSEE INC., "
5600229109,12/29/2048,9.07500,0.00000,"$932,981.90",540121,"STONEWALL INVESTMENTS TENNESSEE INC., "
5600609105,01/24/2049,8.82500,0.00000,"$866,898.16",540121,"STONEWALL INVESTMENTS TENNESSEE INC., "
5612889105,01/10/2049,8.87500,0.00000,"$526,328.52",540121,"STONEWALL INVESTMENTS TENNESSEE INC., "
5636609107,01/10/2049,8.82500,0.00000,"$912,562.71",540121,"STONEWALL INVESTMENTS TENNESSEE INC., "
5663539105,01/26/2049,8.87500,0.00000,"$626,182.44",540121,"STONEWALL INVESTMENTS TENNESSEE INC., "
3261169110,08/18/2048,6.10000,1.45500,"$800,873.56",530498,"STIFEL NICOLAUS & COMPANY, INC., "
4360099102,10/13/2047,6.10000,1.65500,"$1,535,360.22",530498,"STIFEL NICOLAUS & COMPANY, INC., "
4449769109,03/17/2048,6.10000,2.00500,"$369,267.39",530498,"STIFEL NICOLAUS & COMPANY, INC., "
4952639102,04/17/2048,6.10000,2.20500,"$1,319,745.15",530498,"STIFEL NICOLAUS & COMPANY, INC., "
4987219105,05/19/2048,6.10000,0.95500,"$858,787.26",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5047679108,05/25/2048,6.10000,2.70500,"$624,663.54",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5088199102,07/06/2048,6.10000,0.95500,"$2,329,964.23",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5091839105,06/15/2048,6.10000,0.95500,"$1,315,060.31",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5100159105,06/26/2048,6.10000,2.45500,"$470,584.31",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5120639104,06/21/2048,6.10000,1.70500,"$1,183,064.24",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5124849105,07/07/2048,6.10000,3.00500,"$296,135.28",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5136239107,07/05/2048,6.10000,2.20500,"$3,717,442.68",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5214529107,08/07/2048,6.10000,0.95500,"$2,465,725.08",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5247659107,08/23/2048,6.10000,2.70500,"$865,150.87",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5273839106,09/19/2048,6.10000,0.95500,"$2,011,647.86",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5285889107,10/26/2048,6.10000,1.20500,"$446,250.00",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5328239101,09/18/2048,6.10000,1.20500,"$1,560,569.22",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5328789102,09/15/2048,6.10000,1.44500,"$1,769,303.75",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5330829100,09/20/2048,6.10000,1.45500,"$784,299.04",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5360939110,09/19/2048,6.10000,1.45500,"$743,417.19",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5374999107,10/12/2048,6.10000,1.45500,"$1,291,022.75",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5377749108,05/03/2049,6.10000,1.95500,"$2,618,034.12",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5388609107,11/03/2048,6.10000,1.19500,"$525,000.00",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5391759107,10/18/2048,6.10000,1.95500,"$3,744,069.93",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5393119107,10/12/2048,6.10000,0.95500,"$742,883.52",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5421249109,11/15/2048,6.10000,1.60500,"$1,087,571.25",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5468829103,11/30/2048,6.10000,1.70500,"$2,297,095.07",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5473509106,10/31/2048,6.10000,1.70500,"$1,225,916.90",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5555299108,12/07/2048,6.10000,2.70500,"$1,646,359.52",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5555729106,12/13/2048,6.10000,1.95500,"$1,291,592.41",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5583119108,12/15/2048,6.10000,1.70500,"$1,289,811.98",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5584949101,12/21/2048,6.10000,2.45500,"$2,451,219.60",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5589489104,12/18/2048,6.10000,1.70500,"$1,929,165.41",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5593899101,12/18/2048,6.10000,1.70500,"$2,505,369.42",530498,"STIFEL NICOLAUS & COMPANY, INC., "
5034929101,08/15/2048,6.10000,2.45500,"$597,075.61",530518,"RAYMOND JAMES BANK, N.A., "
5086399110,03/13/2049,6.10000,2.70500,"$1,152,238.68",530518,"RAYMOND JAMES BANK, N.A., "
5093669106,06/12/2048,6.10000,1.20500,"$1,245,874.82",530518,"RAYMOND JAMES BANK, N.A., "
5141709100,12/15/2048,6.10000,0.95500,"$743,970.42",530518,"RAYMOND JAMES BANK, N.A., "
5175239110,12/27/2048,6.10000,2.20500,"$431,276.28",530518,"RAYMOND JAMES BANK, N.A., "
5506239105,12/08/2048,6.10000,2.15500,"$816,911.55",530518,"RAYMOND JAMES BANK, N.A., "
5532429107,01/04/2049,6.10000,2.50500,"$645,410.22",530518,"RAYMOND JAMES BANK, N.A., "
5548429101,11/27/2048,6.10000,3.25500,"$433,896.00",530518,"RAYMOND JAMES BANK, N.A., "
5549729110,12/28/2048,6.10000,1.95500,"$1,260,099.66",530518,"RAYMOND JAMES BANK, N.A., "
5555639103,12/05/2048,6.10000,1.45500,"$1,121,762.93",530518,"RAYMOND JAMES BANK, N.A., "
5565669105,12/08/2048,6.10000,2.20500,"$792,167.95",530518,"RAYMOND JAMES BANK, N.A., "
5566159107,12/29/2048,6.10000,2.45500,"$875,182.96",530518,"RAYMOND JAMES BANK, N.A., "
5584529104,12/18/2048,6.10000,2.20500,"$1,166,103.70",530518,"RAYMOND JAMES BANK, N.A., "
5593529106,12/19/2048,6.10000,2.95500,"$874,195.26",530518,"RAYMOND JAMES BANK, N.A., "
5620899108,01/05/2049,6.10000,2.75500,"$559,174.27",530518,"RAYMOND JAMES BANK, N.A., "
1362489101,11/30/2048,8.07500,0.28000,"$2,396,259.81",530555,"FHN FINANCIAL CAPITAL MARKETS, "
4324989101,08/10/2048,8.07500,0.23000,"$3,507,550.64",530555,"FHN FINANCIAL CAPITAL MARKETS, "
4693619101,02/08/2048,8.07500,1.23000,"$692,825.79",530555,"FHN FINANCIAL CAPITAL MARKETS, "
4893189108,03/08/2048,8.07500,0.73000,"$3,101,129.00",530555,"FHN FINANCIAL CAPITAL MARKETS, "
4933909105,07/19/2048,8.07500,1.28000,"$163,710.59",530555,"FHN FINANCIAL CAPITAL MARKETS, "
4978689104,07/06/2048,8.07500,0.03000,"$156,973.22",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5039039104,05/16/2048,8.07500,0.00000,"$744,017.07",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5153099104,07/21/2048,8.07500,0.23000,"$909,361.38",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5236679107,08/16/2048,7.57500,0.00000,"$875,940.47",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5276999103,08/30/2048,8.07500,1.28000,"$141,453.76",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5330879104,10/19/2048,8.07500,0.00000,"$2,343,573.20",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5367599107,10/13/2048,8.07500,1.28000,"$346,128.28",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5410489105,10/31/2048,8.07500,1.03000,"$219,778.86",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5474579107,12/22/2048,8.07500,1.28000,"$238,410.01",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5496599103,12/29/2048,8.07500,0.03000,"$581,451.72",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5497689108,12/21/2048,8.07500,0.48000,"$1,492,151.61",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5505039102,01/23/2049,8.07500,0.28000,"$686,750.48",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5533599103,12/08/2048,8.07500,1.53000,"$285,143.07",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5556699101,12/14/2048,8.07500,0.48000,"$1,075,382.20",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5564499100,01/19/2049,8.07500,0.03000,"$597,039.46",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5570089102,01/04/2049,8.07500,1.03000,"$250,000.00",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5599069100,12/20/2048,8.07500,1.03000,"$334,452.46",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5604399100,12/20/2048,8.07500,0.53000,"$338,382.67",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5612419104,01/12/2049,8.07500,0.08000,"$1,810,734.30",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5615429102,03/28/2049,8.07500,0.78000,"$186,808.44",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5627909101,01/16/2049,8.07500,0.28000,"$524,391.72",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5630549101,01/18/2049,8.07500,0.78000,"$441,062.19",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5643039100,01/25/2049,8.07500,1.53000,"$288,121.04",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5662279108,02/13/2049,8.07500,1.28000,"$304,843.60",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5672919103,01/30/2049,8.07500,0.23000,"$1,603,542.67",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5695029110,03/06/2049,8.07500,1.03000,"$254,265.82",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5696939103,02/06/2049,8.07500,0.73000,"$1,149,259.94",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5705109104,02/13/2049,8.07500,2.03000,"$146,573.62",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5726819104,02/20/2049,8.07500,1.28000,"$215,608.81",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5736059105,03/12/2049,8.07500,1.53000,"$355,556.66",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5740249106,03/01/2049,8.07500,0.00000,"$817,032.14",530555,"FHN FINANCIAL CAPITAL MARKETS, "
5803439102,03/29/2049,8.07500,0.23000,"$1,077,291.94",530555,"FHN FINANCIAL CAPITAL MARKETS, "
4696889107,03/29/2034,9.32500,0.00000,"$946,952.46",530575,"CANTOR FITZGERALD & CO., "
5199779102,09/14/2033,9.32500,0.78000,"$128,141.09",530575,"CANTOR FITZGERALD & CO., "
5257999108,02/25/2034,9.32500,0.23000,"$422,026.36",530575,"CANTOR FITZGERALD & CO., "
5295629103,02/20/2034,9.32500,0.53000,"$216,348.45",530575,"CANTOR FITZGERALD & CO., "
5306029107,09/28/2033,9.32500,0.78000,"$125,887.19",530575,"CANTOR FITZGERALD & CO., "
5330059105,09/20/2033,9.32500,0.78000,"$283,650.00",530575,"CANTOR FITZGERALD & CO., "
5337279104,09/19/2033,9.32500,0.00000,"$531,025.88",530575,"CANTOR FITZGERALD & CO., "
5343229107,09/22/2033,9.32500,1.03000,"$210,210.26",530575,"CANTOR FITZGERALD & CO., "
5429669100,10/12/2033,9.32500,0.03000,"$85,384.69",530575,"CANTOR FITZGERALD & CO., "
5479059103,02/09/2034,9.32500,0.03000,"$590,525.59",530575,"CANTOR FITZGERALD & CO., "
5491589101,11/01/2033,9.32500,0.78000,"$126,813.39",530575,"CANTOR FITZGERALD & CO., "
5531479109,11/30/2033,9.32500,1.03000,"$108,212.86",530575,"CANTOR FITZGERALD & CO., "
5559769104,06/13/2034,9.32500,1.03000,"$79,727.64",530575,"CANTOR FITZGERALD & CO., "
5608159106,12/26/2033,9.32500,0.78000,"$358,960.42",530575,"CANTOR FITZGERALD & CO., "
5622729107,01/03/2034,9.32500,0.78000,"$200,483.82",530575,"CANTOR FITZGERALD & CO., "
5656589100,01/26/2034,9.32500,0.78000,"$292,834.41",530575,"CANTOR FITZGERALD & CO., "
5675259101,04/02/2034,9.32500,0.78000,"$216,833.75",530575,"CANTOR FITZGERALD & CO., "
5690029100,04/08/2034,9.32500,0.78000,"$368,212.98",530575,"CANTOR FITZGERALD & CO., "
5694869102,02/21/2034,9.32500,0.48000,"$921,757.53",530575,"CANTOR FITZGERALD & CO., "
5710629101,03/04/2034,9.32500,0.53000,"$301,480.92",530575,"CANTOR FITZGERALD & CO., "
5710879106,02/14/2034,9.32500,0.78000,"$725,688.03",530575,"CANTOR FITZGERALD & CO., "
5714939108,04/03/2034,9.32500,0.78000,"$165,685.34",530575,"CANTOR FITZGERALD & CO., "
5716889110,04/05/2034,9.32500,0.78000,"$131,003.02",530575,"CANTOR FITZGERALD & CO., "
5717069102,03/25/2034,9.32500,0.00000,"$895,529.81",530575,"CANTOR FITZGERALD & CO., "
5723109108,04/11/2034,9.32500,0.78000,"$125,188.85",530575,"CANTOR FITZGERALD & CO., "
5727469108,03/07/2034,9.32500,0.03000,"$91,817.48",530575,"CANTOR FITZGERALD & CO., "
5735599101,02/27/2034,9.32500,0.03000,"$558,772.20",530575,"CANTOR FITZGERALD & CO., "
5740149100,03/08/2034,9.32500,0.03000,"$283,911.14",530575,"CANTOR FITZGERALD & CO., "
5741219110,04/12/2034,9.32500,0.03000,"$178,235.61",530575,"CANTOR FITZGERALD & CO., "
5741339100,04/02/2034,9.32500,0.78000,"$184,128.01",530575,"CANTOR FITZGERALD & CO., "
5746309101,03/05/2034,9.32500,0.78000,"$64,399.40",530575,"CANTOR FITZGERALD & CO., "
5746629103,03/08/2034,9.32500,0.23000,"$914,899.32",530575,"CANTOR FITZGERALD & CO., "
5748119107,03/01/2034,9.32500,0.78000,"$61,901.51",530575,"CANTOR FITZGERALD & CO., "
5757589110,04/05/2034,9.32500,0.78000,"$368,192.85",530575,"CANTOR FITZGERALD & CO., "
5758739109,04/03/2034,9.32500,0.78000,"$104,487.30",530575,"CANTOR FITZGERALD & CO., "
5760939109,04/08/2034,9.32500,0.78000,"$157,220.39",530575,"CANTOR FITZGERALD & CO., "
5771649100,04/12/2034,9.32500,0.78000,"$125,189.40",530575,"CANTOR FITZGERALD & CO., "
5771869107,04/09/2034,9.32500,0.78000,"$125,187.76",530575,"CANTOR FITZGERALD & CO., "
5779699109,04/02/2034,9.32500,0.78000,"$368,138.80",530575,"CANTOR FITZGERALD & CO., "
5781249102,04/10/2034,9.32500,0.78000,"$220,920.52",530575,"CANTOR FITZGERALD & CO., "
5783389102,04/04/2034,9.32500,0.78000,"$124,419.63",530575,"CANTOR FITZGERALD & CO., "
5784119104,04/04/2034,9.32500,0.78000,"$368,191.26",530575,"CANTOR FITZGERALD & CO., "
5791699101,04/08/2034,9.32500,0.78000,"$261,416.09",530575,"CANTOR FITZGERALD & CO., "
5791889110,04/02/2034,9.32500,0.78000,"$368,138.80",530575,"CANTOR FITZGERALD & CO., "
5793089110,04/02/2034,9.32500,0.78000,"$368,138.80",530575,"CANTOR FITZGERALD & CO., "
5793239107,04/02/2034,9.32500,0.78000,"$87,199.80",530575,"CANTOR FITZGERALD & CO., "
5795569105,04/10/2034,9.32500,0.78000,"$97,525.21",530575,"CANTOR FITZGERALD & CO., "
5795889107,03/22/2034,9.32500,0.03000,"$482,408.81",530575,"CANTOR FITZGERALD & CO., "
5800639108,03/27/2034,9.32500,0.78000,"$82,475.43",530575,"CANTOR FITZGERALD & CO., "
5800849101,04/03/2034,9.32500,0.78000,"$205,803.05",530575,"CANTOR FITZGERALD & CO., "
5806039106,04/03/2034,9.32500,0.78000,"$150,221.36",530575,"CANTOR FITZGERALD & CO., "
5806959100,04/04/2034,9.32500,0.78000,"$368,191.26",530575,"CANTOR FITZGERALD & CO., "
5807479100,04/09/2034,9.32500,0.78000,"$368,199.26",530575,"CANTOR FITZGERALD & CO., "
5809169105,04/10/2034,9.32500,0.78000,"$243,012.57",530575,"CANTOR FITZGERALD & CO., "
5809279103,04/01/2034,9.32500,0.78000,"$124,464.54",530575,"CANTOR FITZGERALD & CO., "
5809969109,03/27/2034,9.32500,0.78000,"$185,490.36",530575,"CANTOR FITZGERALD & CO., "
5810059104,04/03/2034,9.32500,0.78000,"$368,189.63",530575,"CANTOR FITZGERALD & CO., "
5810279100,04/10/2034,9.32500,0.78000,"$108,079.23",530575,"CANTOR FITZGERALD & CO., "
5810489104,04/05/2034,9.32500,0.78000,"$368,192.85",530575,"CANTOR FITZGERALD & CO., "
5810579107,04/08/2034,9.32500,0.78000,"$208,768.06",530575,"CANTOR FITZGERALD & CO., "
5811809106,04/11/2034,9.32500,0.78000,"$86,380.28",530575,"CANTOR FITZGERALD & CO., "
5815769104,04/04/2034,9.32500,0.78000,"$107,105.28",530575,"CANTOR FITZGERALD & CO., "
5815949110,04/03/2034,9.32500,0.78000,"$368,189.63",530575,"CANTOR FITZGERALD & CO., "
5816849106,04/11/2034,9.32500,0.78000,"$107,662.40",530575,"CANTOR FITZGERALD & CO., "
5821869106,03/29/2034,9.32500,0.78000,"$123,781.06",530575,"CANTOR FITZGERALD & CO., "
5822009108,04/30/2034,9.32500,0.78000,"$142,540.48",530575,"CANTOR FITZGERALD & CO., "
5822259102,04/10/2034,9.32500,0.78000,"$125,181.70",530575,"CANTOR FITZGERALD & CO., "
5824219105,04/09/2034,9.32500,0.78000,"$261,426.45",530575,"CANTOR FITZGERALD & CO., "
5824239100,04/02/2034,9.32500,0.78000,"$74,155.79",530575,"CANTOR FITZGERALD & CO., "
5824329103,04/01/2034,9.32500,0.78000,"$94,256.17",530575,"CANTOR FITZGERALD & CO., "
5824359101,04/01/2034,9.32500,0.78000,"$124,464.75",530575,"CANTOR FITZGERALD & CO., "
5825059107,04/10/2034,9.32500,0.78000,"$171,949.81",530575,"CANTOR FITZGERALD & CO., "
5826669104,04/09/2034,9.32500,0.78000,"$368,199.25",530575,"CANTOR FITZGERALD & CO., "
5827979105,04/09/2034,9.32500,0.78000,"$368,199.25",530575,"CANTOR FITZGERALD & CO., "
5829139104,04/12/2034,9.32500,0.78000,"$306,713.98",530575,"CANTOR FITZGERALD & CO., "
5829429108,04/30/2034,9.32500,0.23000,"$921,481.97",530575,"CANTOR FITZGERALD & CO., "
5829689105,04/11/2034,9.32500,0.78000,"$368,202.47",530575,"CANTOR FITZGERALD & CO., "
5833169105,04/09/2034,9.32500,0.78000,"$129,077.46",530575,"CANTOR FITZGERALD & CO., "
5835949107,04/04/2034,9.32500,0.78000,"$124,417.38",530575,"CANTOR FITZGERALD & CO., "
5840449104,04/10/2034,9.32500,0.78000,"$126,860.31",530575,"CANTOR FITZGERALD & CO., "
5840529104,04/04/2034,9.32500,0.78000,"$62,537.66",530575,"CANTOR FITZGERALD & CO., "
5840619107,04/19/2034,9.32500,0.78000,"$260,878.32",530575,"CANTOR FITZGERALD & CO., "
5844669108,04/05/2034,9.32500,0.78000,"$96,218.87",530575,"CANTOR FITZGERALD & CO., "
5846669101,04/11/2034,9.32500,0.78000,"$149,858.40",530575,"CANTOR FITZGERALD & CO., "
5849679110,04/09/2034,9.32500,0.78000,"$124,537.63",530575,"CANTOR FITZGERALD & CO., "
5887999102,04/24/2034,9.32500,0.78000,"$47,324.58",530575,"CANTOR FITZGERALD & CO., "
5204079110,03/28/2034,5.75000,3.80500,"$385,383.41",530590,"BREAN CAPITAL, LLC, "
5272159101,06/13/2034,5.75000,3.80500,"$556,820.16",530590,"BREAN CAPITAL, LLC, "
5351769105,07/20/2034,5.75000,4.35500,"$360,893.14",530590,"BREAN CAPITAL, LLC, "
5374619109,05/17/2034,5.75000,3.35500,"$304,782.79",530590,"BREAN CAPITAL, LLC, "
5402429109,01/20/2034,5.75000,4.35500,"$310,285.53",530590,"BREAN CAPITAL, LLC, "
5479419104,03/28/2034,5.75000,4.35500,"$333,721.17",530590,"BREAN CAPITAL, LLC, "
5509479102,02/28/2034,5.75000,4.10500,"$322,219.21",530590,"BREAN CAPITAL, LLC, "
5567539105,09/15/2034,5.25000,4.35500,"$442,266.93",530590,"BREAN CAPITAL, LLC, "
5576879104,01/22/2034,5.75000,4.35500,"$262,500.00",530590,"BREAN CAPITAL, LLC, "
5588249100,01/03/2034,5.75000,4.35500,"$147,091.65",530590,"BREAN CAPITAL, LLC, "
5593699100,12/22/2033,5.75000,4.35500,"$98,570.64",530590,"BREAN CAPITAL, LLC, "
5597369103,01/04/2034,5.75000,4.35500,"$156,725.63",530590,"BREAN CAPITAL, LLC, "
5599549102,01/05/2034,5.75000,4.35500,"$313,962.53",530590,"BREAN CAPITAL, LLC, "
5600039100,12/28/2033,5.75000,3.10500,"$341,517.35",530590,"BREAN CAPITAL, LLC, "
5600079101,12/29/2033,5.75000,3.10500,"$259,114.69",530590,"BREAN CAPITAL, LLC, "
5606729107,01/04/2034,5.75000,4.35500,"$60,808.15",530590,"BREAN CAPITAL, LLC, "
5615479106,01/05/2034,5.75000,3.10500,"$217,355.57",530590,"BREAN CAPITAL, LLC, "
5618159110,01/11/2034,5.75000,4.35500,"$259,766.18",530590,"BREAN CAPITAL, LLC, "
5625899107,01/09/2034,5.75000,2.85500,"$181,629.64",530590,"BREAN CAPITAL, LLC, "
5641499105,03/01/2034,5.75000,4.35500,"$207,433.50",530590,"BREAN CAPITAL, LLC, "
5651169104,02/02/2034,5.75000,3.60500,"$537,980.06",530590,"BREAN CAPITAL, LLC, "
5651519102,03/04/2034,5.75000,4.35500,"$124,542.29",530590,"BREAN CAPITAL, LLC, "
5662699105,04/19/2034,5.75000,4.35500,"$296,685.31",530590,"BREAN CAPITAL, LLC, "
5668999102,01/31/2034,5.75000,4.10500,"$685,946.92",530590,"BREAN CAPITAL, LLC, "
5688209107,02/22/2034,5.75000,4.35500,"$123,930.65",530590,"BREAN CAPITAL, LLC, "
5692549107,02/13/2034,5.75000,4.35500,"$85,521.55",530590,"BREAN CAPITAL, LLC, "
5696409108,02/26/2034,5.75000,4.35500,"$218,701.15",530590,"BREAN CAPITAL, LLC, "
5699699109,02/15/2034,5.75000,3.10500,"$180,715.24",530590,"BREAN CAPITAL, LLC, "
5705809102,02/20/2034,5.75000,4.35500,"$141,446.52",530590,"BREAN CAPITAL, LLC, "
5708959107,02/09/2034,5.75000,4.60500,"$92,035.83",530590,"BREAN CAPITAL, LLC, "
5709169108,04/23/2034,5.75000,4.35500,"$346,944.20",530590,"BREAN CAPITAL, LLC, "
5717979104,04/26/2034,5.75000,4.35500,"$336,559.09",530590,"BREAN CAPITAL, LLC, "
5720569100,02/28/2034,5.75000,4.35500,"$85,607.62",530590,"BREAN CAPITAL, LLC, "
5721949109,02/19/2034,5.75000,3.09500,"$292,552.90",530590,"BREAN CAPITAL, LLC, "
5734489101,03/14/2034,5.75000,3.80500,"$1,418,391.24",530590,"BREAN CAPITAL, LLC, "
5734689102,03/01/2034,5.75000,3.09500,"$206,231.19",530590,"BREAN CAPITAL, LLC, "
5736909100,04/15/2034,5.75000,4.60500,"$312,878.51",530590,"BREAN CAPITAL, LLC, "
5737029109,04/10/2034,5.75000,4.35500,"$125,168.69",530590,"BREAN CAPITAL, LLC, "
5741159105,04/12/2034,5.75000,4.10500,"$234,355.56",530590,"BREAN CAPITAL, LLC, "
5743459105,03/12/2034,5.75000,4.35500,"$125,129.04",530590,"BREAN CAPITAL, LLC, "
5743939107,03/14/2034,5.75000,4.35500,"$220,516.68",530590,"BREAN CAPITAL, LLC, "
5745439103,03/04/2034,5.75000,4.35500,"$525,194.26",530590,"BREAN CAPITAL, LLC, "
5750009108,03/25/2034,5.75000,4.60500,"$256,426.70",530590,"BREAN CAPITAL, LLC, "
5754589104,03/19/2034,5.75000,3.10500,"$125,646.06",530590,"BREAN CAPITAL, LLC, "
5764569102,04/08/2034,5.75000,4.35500,"$223,495.98",530590,"BREAN CAPITAL, LLC, "
5765059104,04/12/2034,5.75000,4.35500,"$125,168.69",530590,"BREAN CAPITAL, LLC, "
5772059102,04/02/2034,5.75000,4.60500,"$184,046.18",530590,"BREAN CAPITAL, LLC, "
5776919108,04/12/2034,5.75000,3.60500,"$731,660.87",530590,"BREAN CAPITAL, LLC, "
5778479100,03/21/2034,5.75000,3.05500,"$3,549,133.11",530590,"BREAN CAPITAL, LLC, "
5780839100,04/05/2034,5.75000,4.35500,"$125,168.69",530590,"BREAN CAPITAL, LLC, "
5785579104,04/03/2034,5.75000,4.35500,"$329,813.87",530590,"BREAN CAPITAL, LLC, "
5789149101,04/15/2034,5.75000,4.60500,"$478,520.07",530590,"BREAN CAPITAL, LLC, "
5790699110,04/16/2034,5.75000,4.60500,"$83,434.25",530590,"BREAN CAPITAL, LLC, "
5791419109,04/19/2034,5.75000,4.60500,"$496,924.69",530590,"BREAN CAPITAL, LLC, "
5792659102,05/16/2034,5.75000,4.35500,"$336,256.46",530590,"BREAN CAPITAL, LLC, "
5794429107,04/18/2034,5.75000,4.05500,"$883,421.65",530590,"BREAN CAPITAL, LLC, "
5798209108,04/01/2034,5.75000,4.09500,"$259,100.96",530590,"BREAN CAPITAL, LLC, "
5802409102,05/16/2034,5.75000,4.60500,"$258,890.83",530590,"BREAN CAPITAL, LLC, "
5806109103,04/11/2034,5.75000,4.35500,"$125,168.69",530590,"BREAN CAPITAL, LLC, "
5806479109,03/28/2034,5.75000,4.09500,"$118,154.62",530590,"BREAN CAPITAL, LLC, "
5807989100,04/09/2034,5.75000,4.60500,"$125,151.41",530590,"BREAN CAPITAL, LLC, "
5808709110,04/05/2034,5.25000,3.85500,"$546,798.76",530590,"BREAN CAPITAL, LLC, "
5809209104,04/01/2034,5.75000,3.35500,"$257,755.36",530590,"BREAN CAPITAL, LLC, "
5816699109,04/04/2034,5.75000,4.60500,"$184,125.47",530590,"BREAN CAPITAL, LLC, "
5817169105,04/16/2034,5.75000,4.60500,"$62,575.68",530590,"BREAN CAPITAL, LLC, "
5825189100,03/29/2034,5.75000,2.55500,"$1,485,581.83",530590,"BREAN CAPITAL, LLC, "
5825279103,04/29/2034,5.75000,4.60500,"$125,151.41",530590,"BREAN CAPITAL, LLC, "
5826829104,04/05/2034,5.75000,4.35500,"$62,584.36",530590,"BREAN CAPITAL, LLC, "
5829269108,04/19/2034,5.75000,4.35500,"$707,814.42",530590,"BREAN CAPITAL, LLC, "
5831959102,04/26/2034,5.75000,4.60500,"$220,633.51",530590,"BREAN CAPITAL, LLC, "
5832579108,05/16/2034,5.75000,4.60500,"$125,220.11",530590,"BREAN CAPITAL, LLC, "
5836179103,04/29/2034,5.75000,4.35500,"$407,267.47",530590,"BREAN CAPITAL, LLC, "
5844229105,04/26/2034,5.75000,3.10500,"$365,450.13",530590,"BREAN CAPITAL, LLC, "
